title,timestamp,bot,minor,length_old,length_new,len_diff,time_delta_sec,is_first_post,type_edit,type_log,type_new,ns_grouped_1,ns_grouped_14,ns_grouped_2,ns_grouped_3,ns_grouped_4,ns_grouped_others,title_len,is_revert,is_update,is_minor_fix,comment_len,user_activity_score,is_pro_editor,rev_diff,is_section_edit,comment_clean_len
User:Liz/CSD log,2026-03-16 16:23:34,False,0,458985,459098,113,51.0,False,True,False,False,False,False,True,False,False,False,16,0,0,0,79,47,0,0,0,74
User:Liz/CSD log,2026-03-16 16:26:46,False,0,459098,459242,144,192.0,False,True,False,False,False,False,True,False,False,False,16,0,0,0,78,47,0,0,0,73
User:MKar/List/Recipients of the Padma Awards from Odisha,2026-03-16 16:19:34,True,0,213860,215396,1536,0.0,True,True,False,False,False,False,True,False,False,False,57,0,1,0,26,13,0,0,0,26
User:Maira.torres1991/sandbox,2026-03-16 16:30:21,False,0,6928,7036,108,0.0,True,True,False,False,False,False,True,False,False,False,29,0,0,0,10,2,0,0,0,10
User:Maira.torres1991/sandbox,2026-03-16 16:30:42,False,0,7036,6928,-108,21.0,False,True,False,False,False,False,True,False,False,False,29,0,0,0,10,2,0,0,0,10
User:Mathieudu68/Missing articles/Paris/Buildings and infrastructure,2026-03-16 16:27:14,True,0,116854,116486,-368,0.0,True,True,False,False,False,False,True,False,False,False,68,0,1,0,26,13,0,0,0,26
User:Mcasmeta,2026-03-16 16:25:50,False,0,0,108,108,0.0,True,False,False,True,False,False,True,False,False,False,13,0,0,0,140,1,0,0,0,139
User:MikeKotlikoff,2026-03-16 16:32:08,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,18,0,0,0,10,1,0,0,0,10
User:MoMathys,2026-03-16 16:19:29,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,13,0,0,0,10,1,0,0,0,10
User:Mr nyamzzz,2026-03-16 16:29:24,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,15,0,0,0,10,1,0,0,0,10
User:Noa0zemljic,2026-03-16 16:21:33,False,0,4396,4462,66,0.0,True,True,False,False,False,False,True,False,False,False,16,0,0,0,16,4,0,0,1,11
User:Noa0zemljic,2026-03-16 16:21:49,False,0,4462,4480,18,16.0,False,True,False,False,False,False,True,False,False,False,16,0,0,0,16,4,0,0,1,11
User:Noa0zemljic,2026-03-16 16:22:59,False,0,4480,4487,7,70.0,False,True,False,False,False,False,True,False,False,False,16,0,0,0,16,4,0,0,1,11
User:Noa0zemljic,2026-03-16 16:26:29,False,0,4487,4473,-14,210.0,False,True,False,False,False,False,True,False,False,False,16,0,0,0,16,4,0,0,1,11
User:Oklopfer/Todo,2026-03-16 16:24:03,False,0,15858,15899,41,0.0,True,True,False,False,False,False,True,False,False,False,18,0,0,0,10,1,0,0,1,5
User:Oreocooke,2026-03-16 16:18:28,False,0,2095,2098,3,0.0,True,True,False,False,False,False,True,False,False,False,14,0,0,0,32,1,0,0,1,29
User:Oreun/sandbox,2026-03-16 16:22:31,False,0,24473,27494,3021,0.0,True,True,False,False,False,False,True,False,False,False,18,0,0,0,10,2,0,0,0,10
User:Oreun/sandbox,2026-03-16 16:23:47,False,1,27494,27493,-1,76.0,False,True,False,False,False,False,True,False,False,False,18,0,0,1,65,2,0,0,0,65
User:OrphicInterval/sandbox,2026-03-16 16:32:28,False,0,3017,3227,210,0.0,True,True,False,False,False,False,True,False,False,False,27,0,0,0,10,1,0,0,0,10
User:Paynes22,2026-03-16 16:25:55,True,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,13,0,0,0,189,10,0,0,0,189
User:Peter I. Vardy/sandbox3,2026-03-16 16:20:24,False,0,2070,2477,407,0.0,True,True,False,False,False,False,True,False,False,False,28,0,0,0,1,5,0,0,0,1
User:Peter I. Vardy/sandbox3,2026-03-16 16:30:28,False,0,2530,3301,771,604.0,False,True,False,False,False,False,True,False,False,False,28,0,0,0,1,5,0,0,0,1
User:Phoenix SMM,2026-03-16 16:23:09,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,16,0,0,0,10,1,0,0,0,10
User:Piercethepolitics/Teapot Dome scandal,2026-03-16 16:19:24,False,0,0,1882,1882,0.0,True,False,False,True,False,False,True,False,False,False,42,0,0,0,43,3,0,0,0,43
User:Ploversegg/proto,2026-03-16 16:19:12,False,0,1028,1059,31,0.0,True,True,False,False,False,False,True,False,False,False,21,0,0,0,10,2,0,0,0,10
User:Ploversegg/proto,2026-03-16 16:21:56,False,0,1059,1130,71,164.0,False,True,False,False,False,False,True,False,False,False,21,0,0,0,10,2,0,0,0,10
User:R Ashwani Banjan Murmu,2026-03-16 16:17:21,False,0,2811,2790,-21,0.0,True,True,False,False,False,False,True,False,False,False,27,0,0,0,10,1,0,0,0,10
User:RAFFAELE CIOTOLA ARTIST,2026-03-16 16:27:03,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,28,0,0,0,63,2,0,0,0,44
User:Rinehartb,2026-03-16 16:25:58,True,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,14,0,0,0,189,10,0,0,0,189
User:RiverCreekLake,2026-03-16 16:21:20,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,19,0,0,0,10,1,0,0,0,10
User:Robins bird,2026-03-16 16:27:24,False,0,5412,4981,-431,0.0,True,True,False,False,False,False,True,False,False,False,16,0,0,0,25,1,0,0,0,25
User:SDZeroBot/PROD sorting,2026-03-16 16:30:17,True,0,192141,203670,11529,0.0,True,True,False,False,False,False,True,False,False,False,27,0,0,0,15,7,0,0,0,15
User:SDZeroBot/PROD sorting/lite,2026-03-16 16:30:18,True,0,94111,99861,5750,0.0,True,True,False,False,False,False,True,False,False,False,32,0,0,0,15,7,0,0,0,15
User:Samanta Pérez Ortega,2026-03-16 16:24:11,False,0,0,94,94,0.0,True,False,False,True,False,False,True,False,False,False,25,0,0,0,121,11,0,0,0,120
User:Samanta Pérez Ortega,2026-03-16 16:24:19,False,0,94,128,34,8.0,False,True,False,False,False,False,True,False,False,False,25,0,0,0,103,11,0,0,0,72
User:Samanta Pérez Ortega,2026-03-16 16:26:07,False,0,128,149,21,108.0,False,True,False,False,False,False,True,False,False,False,25,0,0,0,10,11,0,0,0,10
User:Samanta Pérez Ortega,2026-03-16 16:26:14,False,0,149,183,34,7.0,False,True,False,False,False,False,True,False,False,False,25,0,0,0,103,11,0,0,0,72
User:Samanta Pérez Ortega,2026-03-16 16:29:38,False,0,183,217,34,204.0,False,True,False,False,False,False,True,False,False,False,25,0,0,0,103,11,0,0,0,72
User:Samanta Pérez Ortega/TWA/Earth,2026-03-16 16:32:35,False,0,0,745,745,0.0,True,False,False,True,False,False,True,False,False,False,35,0,0,0,103,11,0,0,0,72
User:ScolzyLes,2026-03-16 16:22:03,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,14,0,0,0,10,1,0,0,0,10
User:SodiumBot/FRS/Errors,2026-03-16 16:30:13,True,0,311,22,-289,0.0,True,True,False,False,False,False,True,False,False,False,25,0,0,0,52,1,0,0,0,52
User:Sohan Sarkar Official,2026-03-16 16:22:02,False,0,349,1410,1061,0.0,True,True,False,False,False,False,True,False,False,False,26,0,0,0,10,1,0,0,0,10
User:Sorentina,2026-03-16 16:27:06,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,14,0,0,0,63,2,0,0,0,44
User:Ssirdeck/sandbox,2026-03-16 16:17:20,False,1,12381,12491,110,0.0,True,True,False,False,False,False,True,False,False,False,21,0,0,0,15,2,0,0,1,10
User:Ssirdeck/sandbox,2026-03-16 16:30:31,False,1,12491,12832,341,791.0,False,True,False,False,False,False,True,False,False,False,21,0,0,0,15,2,0,0,1,10
User:Stadtherre,2026-03-16 16:26:03,True,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,15,0,0,0,189,10,0,0,0,189
User:Stakeonline,2026-03-16 16:18:32,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,16,0,0,0,10,1,0,0,0,10
User:Strudjum/sandbox,2026-03-16 16:17:51,False,0,102715,102828,113,0.0,True,True,False,False,False,False,True,False,False,False,21,0,0,0,34,3,0,0,1,29
User:Strudjum/sandbox,2026-03-16 16:18:22,False,0,102828,102822,-6,31.0,False,True,False,False,False,False,True,False,False,False,21,0,0,0,34,3,0,0,1,29
User:Strudjum/sandbox,2026-03-16 16:22:05,False,0,102833,102826,-7,223.0,False,True,False,False,False,False,True,False,False,False,21,0,0,0,34,3,0,0,1,29
User:Studiofoundling/sandbox,2026-03-16 16:17:04,False,0,7062,8391,1329,0.0,True,True,False,False,False,False,True,False,False,False,28,0,0,0,10,4,0,0,0,10
User:Studiofoundling/sandbox,2026-03-16 16:19:16,False,0,8391,8613,222,132.0,False,True,False,False,False,False,True,False,False,False,28,0,0,0,10,4,0,0,0,10
User:Studiofoundling/sandbox,2026-03-16 16:23:47,False,0,8613,8805,192,271.0,False,True,False,False,False,False,True,False,False,False,28,0,0,0,10,4,0,0,0,10
User:Studiofoundling/sandbox,2026-03-16 16:29:16,False,0,8805,9361,556,329.0,False,True,False,False,False,False,True,False,False,False,28,0,0,0,10,4,0,0,0,10
User:TCEO,2026-03-16 16:20:16,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,9,0,0,0,10,1,0,0,0,10
User:Teblick/Jaime del Valle (producer),2026-03-16 16:24:57,False,0,2852,2853,1,0.0,True,True,False,False,False,False,True,False,False,False,39,0,0,0,17,3,0,0,1,12
User:TheSuiteSojourn,2026-03-16 16:23:55,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,20,0,0,0,10,1,0,0,0,10
User:Tilman2007/sandbox,2026-03-16 16:24:38,False,0,169177,2145,-167032,0.0,True,True,False,False,False,False,True,False,False,False,23,0,0,0,13,3,0,0,1,8
User:Tilman2007/sandbox,2026-03-16 16:29:20,False,0,2145,1856,-289,282.0,False,True,False,False,False,False,True,False,False,False,23,0,0,0,10,3,0,0,0,10
User:Tsalju,2026-03-16 16:22:58,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,11,0,0,0,10,1,0,0,0,10
User:Ttocserp/Carnot engine,2026-03-16 16:20:23,False,0,40891,40881,-10,0.0,True,True,False,False,False,False,True,False,False,False,27,0,0,0,80,1,0,0,1,75
User:Unusual recriminations/sandbox,2026-03-16 16:21:04,False,0,10808,10847,39,0.0,True,True,False,False,False,False,True,False,False,False,35,0,0,0,64,1,0,0,1,61
User:Usernamekiran/actresses,2026-03-16 16:19:44,True,0,39015,38955,-60,0.0,True,True,False,False,False,False,True,False,False,False,28,0,1,0,26,13,0,0,0,26
User:Vector2019/Non-fiction books about nuclear issues,2026-03-16 16:30:56,False,0,16028,16037,9,0.0,True,True,False,False,False,False,True,False,False,False,54,0,0,0,53,3,0,0,1,48
User:Vector2019/Non-fiction books about nuclear issues,2026-03-16 16:31:31,False,0,16037,16038,1,35.0,False,True,False,False,False,False,True,False,False,False,54,0,0,0,10,3,0,0,0,10
User:Vector2019/Non-fiction books about nuclear issues,2026-03-16 16:32:41,False,0,16038,16037,-1,70.0,False,True,False,False,False,False,True,False,False,False,54,0,0,0,136,3,0,0,0,46
User:Very Polite Person/draft/Field propulsion/Field propulsion split to FP,2026-03-16 16:16:43,False,0,123368,123391,23,0.0,True,True,False,False,False,False,True,False,False,False,75,0,0,0,75,8,0,0,1,72
User:Very Polite Person/draft/Field propulsion/Field propulsion split to FP,2026-03-16 16:24:48,False,0,123391,123347,-44,485.0,False,True,False,False,False,False,True,False,False,False,75,0,0,0,19,8,0,0,1,16
User:Very Polite Person/draft/Field propulsion/Field propulsion split to FP,2026-03-16 16:28:16,False,0,123347,123382,35,208.0,False,True,False,False,False,False,True,False,False,False,75,0,0,0,34,8,0,0,0,34
User:Very Polite Person/draft/Field propulsion/Field propulsion split to SEP,2026-03-16 16:31:34,False,0,115895,115791,-104,0.0,True,True,False,False,False,False,True,False,False,False,76,0,0,0,20,8,0,0,1,17
User:WITChaverez1975,2026-03-16 16:32:01,True,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,20,0,0,0,189,10,0,0,0,189
User:Welshi32,2026-03-16 16:23:17,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,13,0,0,0,10,1,0,0,0,10
User:WhaleFarm,2026-03-16 16:18:38,False,0,2994,3305,311,0.0,True,True,False,False,False,False,True,False,False,False,14,0,1,0,45,1,0,0,0,45
User:Wiki editor 6779,2026-03-16 16:26:06,True,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,21,0,0,0,189,10,0,0,0,189
User:X201/temp,2026-03-16 16:31:27,False,0,1249,9705,8456,0.0,True,True,False,False,False,False,True,False,False,False,14,0,0,0,10,3,0,0,0,10
User:X201/temp,2026-03-16 16:32:13,False,0,9705,9711,6,46.0,False,True,False,False,False,False,True,False,False,False,14,0,0,0,25,3,0,0,1,20
User:X201/temp,2026-03-16 16:32:23,False,0,9711,9717,6,10.0,False,True,False,False,False,False,True,False,False,False,14,0,0,0,25,3,0,0,1,20
User:Yamatanz/sandbox,2026-03-16 16:29:31,False,0,7596,10664,3068,0.0,True,True,False,False,False,False,True,False,False,False,21,0,0,0,10,1,0,0,0,10
User:Yosiyas02,2026-03-16 16:30:51,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,14,0,0,0,10,1,0,0,0,10
User:~2026-15081-96,2026-03-16 16:23:10,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,19,0,0,0,41,23,0,0,0,22
User:~2026-15095-54,2026-03-16 16:22:44,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,19,0,0,0,41,23,0,0,0,22
User:~2026-16451-13,2026-03-16 16:20:12,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,19,0,0,0,54,23,0,0,0,13
User:~2026-16456-98,2026-03-16 16:19:49,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,19,0,0,0,54,23,0,0,0,13
User:~2026-16576-67,2026-03-16 16:27:41,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,19,0,0,0,77,23,0,0,0,62
User:~2026-16585-37,2026-03-16 16:23:03,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,19,0,0,0,62,23,0,0,0,43
User:~2026-16587-34,2026-03-16 16:22:01,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,19,0,0,0,62,23,0,0,0,43
User:~2026-16587-77,2026-03-16 16:22:24,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,19,0,0,0,62,23,0,0,0,43
User:~2026-16610-31,2026-03-16 16:24:16,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,19,0,0,0,62,23,0,0,0,43
User:~2026-16639-17,2026-03-16 16:25:12,False,0,0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,19,0,0,0,62,23,0,0,0,43
Ustaad Bhagat Singh,2026-03-16 16:25:07,False,0,18141,18166,25,0.0,True,True,False,False,False,False,False,False,False,False,19,0,0,0,16,1,0,0,1,11
Valeria La Saponara,2026-03-16 16:26:52,False,0,3445,4515,1070,0.0,True,True,False,False,False,False,False,False,False,False,19,0,1,0,87,3,0,0,0,87
Valeria La Saponara,2026-03-16 16:28:10,False,0,4515,4316,-199,78.0,False,True,False,False,False,False,False,False,False,False,19,0,0,0,4,3,0,0,0,4
Vassos Alexander,2026-03-16 16:18:59,False,0,6614,6653,39,0.0,True,True,False,False,False,False,False,False,False,False,16,0,1,0,67,25,0,0,0,53
Vassos Alexander,2026-03-16 16:19:10,False,0,6653,6699,46,11.0,False,True,False,False,False,False,False,False,False,False,16,0,1,0,74,25,0,0,0,60
Vauxhall 10-4,2026-03-16 16:21:40,False,0,7817,7827,10,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,60,1,0,0,0,60
Venezuelan Criollo horse,2026-03-16 16:32:36,False,0,16888,16878,-10,0.0,True,True,False,False,False,False,False,False,False,False,24,0,0,0,41,6,0,0,0,41
Vexillena jenyai,2026-03-16 16:21:07,False,0,1640,1646,6,0.0,True,True,False,False,False,False,False,False,False,False,16,0,0,0,5,20,0,0,0,5
Vexillena johnwolffi,2026-03-16 16:31:48,False,0,1600,1884,284,0.0,True,True,False,False,False,False,False,False,False,False,20,0,0,0,5,20,0,0,0,5
Vexillena johnwolffi,2026-03-16 16:32:23,False,0,1884,1873,-11,35.0,False,True,False,False,False,False,False,False,False,False,20,0,0,1,4,20,0,0,0,4
Vida TV,2026-03-16 16:28:26,False,0,1871,1850,-21,0.0,True,True,False,False,False,False,False,False,False,False,7,0,0,0,32,10,0,0,0,32
Villerest,2026-03-16 16:17:04,False,0,3727,3748,21,0.0,True,True,False,False,False,False,False,False,False,False,9,0,1,0,34,1,0,0,1,31
Vladimir Arzumanyan,2026-03-16 16:31:00,False,0,3231,3279,48,0.0,True,True,False,False,False,False,False,False,False,False,19,0,0,0,10,3,0,0,0,10
Voyage of Terror: The Achille Lauro Affair,2026-03-16 16:19:35,False,0,7750,6796,-954,0.0,True,True,False,False,False,False,False,False,False,False,42,1,0,0,120,29,0,0,0,52
Vänrikki,2026-03-16 16:21:39,False,0,3811,4290,479,0.0,True,True,False,False,False,False,False,False,False,False,8,0,0,0,91,18,0,0,0,87
WS51200,2026-03-16 16:24:28,False,0,6927,6935,8,0.0,True,True,False,False,False,False,False,False,False,False,7,0,0,0,37,1,0,0,0,37
Wall of Sound (Grateful Dead),2026-03-16 16:20:16,False,0,11877,11887,10,0.0,True,True,False,False,False,False,False,False,False,False,29,0,0,0,12,1,0,0,1,7
Walt Whitman,2026-03-16 16:26:36,False,0,105353,105395,42,0.0,True,True,False,False,False,False,False,False,False,False,12,0,0,0,81,1,0,0,0,81
Wan Ahmad Fayhsal,2026-03-16 16:29:29,False,1,16479,16479,0,0.0,True,True,False,False,False,False,False,False,False,False,17,0,0,0,29,28,0,0,1,26
Wan Ahmad Fayhsal,2026-03-16 16:31:19,False,1,16479,16479,0,110.0,False,True,False,False,False,False,False,False,False,False,17,0,0,1,14,28,0,0,0,14
War crimes in the Kosovo War,2026-03-16 16:16:59,False,0,119329,119244,-85,0.0,True,True,False,False,False,False,False,False,False,False,28,0,0,0,30,1,0,0,0,30
Wargasm,2026-03-16 16:30:15,False,0,70442,70437,-5,0.0,True,True,False,False,False,False,False,False,False,False,7,0,0,0,10,1,0,0,0,10
Warning system,2026-03-16 16:19:39,False,0,6005,6013,8,0.0,True,True,False,False,False,False,False,False,False,False,14,0,1,0,11,2,0,0,0,11
Warning system,2026-03-16 16:20:33,False,0,6013,6045,32,54.0,False,True,False,False,False,False,False,False,False,False,14,0,0,0,10,2,0,0,0,10
Warszawianka (1905),2026-03-16 16:24:14,False,0,10294,10262,-32,0.0,True,True,False,False,False,False,False,False,False,False,19,0,0,1,40,1,0,0,1,37
Water Babies (album),2026-03-16 16:31:50,False,0,9979,9933,-46,0.0,True,True,False,False,False,False,False,False,False,False,20,0,0,0,10,1,0,0,0,10
Weddad,2026-03-16 16:29:42,False,0,5895,5903,8,0.0,True,True,False,False,False,False,False,False,False,False,6,0,0,0,61,1,0,0,0,71
Weddell Sea,2026-03-16 16:23:21,False,0,18379,18376,-3,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,10,2,0,0,0,10
Weddell Sea,2026-03-16 16:26:05,False,0,18376,18383,7,164.0,False,True,False,False,False,False,False,False,False,False,11,0,0,1,28,2,0,0,0,28
Wendell Pierce,2026-03-16 16:20:22,False,0,42223,42210,-13,0.0,True,True,False,False,False,False,False,False,False,False,14,0,0,0,10,16,0,0,1,5
Western Australia Constitution Act 1890,2026-03-16 16:19:51,False,0,0,82,82,0.0,True,False,False,True,False,False,False,False,False,False,39,0,0,0,103,11,0,0,0,88
Whisky,2026-03-16 16:25:56,False,0,79049,79518,469,0.0,True,True,False,False,False,False,False,False,False,False,6,0,0,0,12,4,0,0,1,7
Wikipedia administrators,2026-03-16 16:17:18,False,0,13033,13043,10,0.0,True,True,False,False,False,False,False,False,False,False,24,0,0,0,37,1,0,0,1,34
Wikipedia administrators,2026-03-16 16:18:26,False,1,13043,13033,-10,64.0,False,True,False,False,False,False,False,False,False,False,24,1,0,0,195,5,0,0,0,101
Wikipedia talk:Featured article candidates,2026-03-16 16:32:27,False,0,70615,71044,429,0.0,True,True,False,False,False,False,False,False,False,True,42,0,0,0,44,1,0,0,1,41
Wikipedia talk:WikiProject BBC,2026-03-16 16:22:27,True,0,7774,8529,755,0.0,True,True,False,False,False,False,False,False,False,True,30,0,0,0,148,8,0,0,0,84
Wikipedia talk:WikiProject Rock music,2026-03-16 16:27:00,False,0,15016,15016,0,0.0,True,True,False,False,False,False,False,False,False,True,37,0,0,0,10,8,0,0,0,10
Wikipedia:Administrator intervention against vandalism,2026-03-16 16:22:23,False,0,3748,3934,186,0.0,True,True,False,False,False,False,False,False,True,False,54,0,0,0,64,15,0,0,0,24
Wikipedia:Administrator intervention against vandalism,2026-03-16 16:23:40,False,0,3934,4232,298,77.0,False,True,False,False,False,False,False,False,True,False,54,0,0,0,66,5,0,0,0,25
Wikipedia:Administrator intervention against vandalism,2026-03-16 16:26:36,False,0,4232,4546,314,176.0,False,True,False,False,False,False,False,False,True,False,54,0,0,0,84,28,0,0,0,31
Wikipedia:Administrator intervention against vandalism,2026-03-16 16:28:53,True,0,4546,4299,-247,137.0,False,True,False,False,False,False,False,False,True,False,54,0,0,0,148,8,0,0,0,73
Wikipedia:Administrator intervention against vandalism,2026-03-16 16:28:54,True,0,4299,4113,-186,1.0,False,True,False,False,False,False,False,False,True,False,54,0,0,0,149,8,0,0,0,75
Wikipedia:Administrator intervention against vandalism,2026-03-16 16:28:55,True,0,4113,3815,-298,1.0,False,True,False,False,False,False,False,False,True,False,54,0,0,0,148,8,0,0,0,73
Wikipedia:Administrator intervention against vandalism,2026-03-16 16:28:56,True,0,3815,3501,-314,1.0,False,True,False,False,False,False,False,False,True,False,54,0,0,0,148,8,0,0,0,73
Wikipedia:Administrator intervention against vandalism,2026-03-16 16:30:06,False,0,3501,3699,198,70.0,False,True,False,False,False,False,False,False,True,False,54,0,0,0,70,2,0,0,0,27
Wikipedia:Administrator intervention against vandalism/TB2,2026-03-16 16:23:44,True,0,3288,2852,-436,0.0,True,True,False,False,False,False,False,False,True,False,58,0,0,0,148,8,0,0,0,73
Wikipedia:Administrator intervention against vandalism/TB2,2026-03-16 16:23:45,True,0,2852,2504,-348,1.0,False,True,False,False,False,False,False,False,True,False,58,0,0,0,148,8,0,0,0,73
Wikipedia:Administrator intervention against vandalism/TB2,2026-03-16 16:23:46,True,0,2504,2155,-349,1.0,False,True,False,False,False,False,False,False,True,False,58,0,0,0,148,8,0,0,0,73
Wikipedia:Administrator intervention against vandalism/TB2,2026-03-16 16:28:58,True,0,2155,1807,-348,312.0,False,True,False,False,False,False,False,False,True,False,58,0,0,0,148,8,0,0,0,73
Wikipedia:Administrators' noticeboard/IncidentArchive1217,2026-03-16 16:21:27,True,1,603158,705719,102561,0.0,True,True,False,False,False,False,False,False,True,False,57,0,0,0,88,10,0,0,0,89
Wikipedia:Administrators' noticeboard/Incidents,2026-03-16 16:16:50,False,0,444142,445689,1547,0.0,True,True,False,False,False,False,False,False,True,False,47,0,0,0,73,3,0,0,1,70
Wikipedia:Administrators' noticeboard/Incidents,2026-03-16 16:18:56,False,0,445689,445697,8,126.0,False,True,False,False,False,False,False,False,True,False,47,0,0,0,77,3,0,0,1,74
Wikipedia:Administrators' noticeboard/Incidents,2026-03-16 16:21:32,True,1,445697,343136,-102561,156.0,False,True,False,False,False,False,False,False,True,False,47,0,0,0,96,10,0,0,0,97
Wikipedia:Administrators' noticeboard/Incidents,2026-03-16 16:23:36,False,0,343136,343156,20,124.0,False,True,False,False,False,False,False,False,True,False,47,0,0,0,77,3,0,0,1,74
Wikipedia:Administrators' noticeboard/Incidents,2026-03-16 16:28:26,False,0,343156,343408,252,290.0,False,True,False,False,False,False,False,False,True,False,47,0,0,0,73,1,0,0,1,70
Wikipedia:Arbitration Committee/Members,2026-03-16 16:23:22,False,0,2563,2563,0,0.0,True,True,False,False,False,False,False,False,True,False,39,0,0,0,43,1,0,0,1,45
Wikipedia:Articles for deletion/Bird Game 3 (2nd nomination),2026-03-16 16:25:27,False,0,2321,3001,680,0.0,True,True,False,False,False,False,False,False,True,False,60,0,0,0,23,2,0,0,1,20
Wikipedia:Articles for deletion/Bird Game 3 (2nd nomination),2026-03-16 16:27:03,False,0,3001,3033,32,96.0,False,True,False,False,False,False,False,False,True,False,60,0,0,0,15,2,0,0,0,15
Wikipedia:Articles for deletion/FC Failliet/Finesse,2026-03-16 16:27:27,False,0,1633,2032,399,0.0,True,True,False,False,False,False,False,False,True,False,51,0,0,0,77,3,0,0,0,48
Wikipedia:Articles for deletion/Forbidden Tale,2026-03-16 16:18:09,False,0,1496,1642,146,0.0,True,True,False,False,False,False,False,False,True,False,46,0,0,0,31,2,0,0,1,28
Wikipedia:Articles for deletion/From Border to Border,2026-03-16 16:17:13,False,0,1541,1687,146,0.0,True,True,False,False,False,False,False,False,True,False,53,0,0,0,38,2,0,0,1,35
Wikipedia:Articles for deletion/Kim Vo,2026-03-16 16:32:40,False,0,1514,1838,324,0.0,True,True,False,False,False,False,False,False,True,False,38,0,0,0,19,1,0,0,1,16
Wikipedia:Articles for deletion/Premier Guitar,2026-03-16 16:31:22,False,0,0,538,538,0.0,True,False,False,True,False,False,False,False,True,False,46,0,0,0,51,8,0,0,0,47
Wikipedia:Biographies of living persons/Noticeboard,2026-03-16 16:25:58,False,0,107504,107838,334,0.0,True,True,False,False,False,False,False,False,True,False,51,0,0,0,60,10,0,0,1,57
Wikipedia:Bot requests,2026-03-16 16:18:20,False,0,221594,221759,165,0.0,True,True,False,False,False,False,False,False,True,False,22,0,0,0,36,46,0,0,1,33
Wikipedia:Categories for discussion/Log/2026 March 12,2026-03-16 16:21:23,False,0,49586,49905,319,0.0,True,True,False,False,False,False,False,False,True,False,53,0,0,0,27,37,0,0,1,22
Wikipedia:Categories for discussion/Log/2026 March 12,2026-03-16 16:27:26,False,0,49905,51199,1294,363.0,False,True,False,False,False,False,False,False,True,False,53,0,0,0,63,37,0,0,1,58
Wikipedia:Categories for discussion/Log/2026 March 13,2026-03-16 16:29:11,False,0,16592,16893,301,0.0,True,True,False,False,False,False,False,False,True,False,53,0,0,0,41,37,0,0,1,36
Wikipedia:Categories for discussion/Log/2026 March 14,2026-03-16 16:31:56,False,0,37508,38181,673,0.0,True,True,False,False,False,False,False,False,True,False,53,0,0,0,40,37,0,0,1,35
Wikipedia:Categories for discussion/Log/2026 March 9,2026-03-16 16:17:13,False,0,59309,59576,267,0.0,True,True,False,False,False,False,False,False,True,False,52,0,0,0,42,37,0,0,1,37
Wikipedia:Database reports/Birthday today,2026-03-16 16:18:34,True,0,6382,4442,-1940,0.0,True,True,False,False,False,False,False,False,True,False,41,0,1,0,26,13,0,0,0,26
Wikipedia:Database reports/Linked misspellings,2026-03-16 16:25:51,True,0,2477,2859,382,0.0,True,True,False,False,False,False,False,False,True,False,46,0,1,0,41,7,0,0,0,41
Wikipedia:Database reports/Recent deaths (red links),2026-03-16 16:19:10,True,0,7606,8004,398,0.0,True,True,False,False,False,False,False,False,True,False,52,0,1,0,26,13,0,0,0,26
Wikipedia:Database reports/Specific unnecessary disambiguations,2026-03-16 16:26:29,True,0,21196,21196,0,0.0,True,True,False,False,False,False,False,False,True,False,63,0,1,0,41,7,0,0,0,41
Wikipedia:Database reports/Specific unnecessary disambiguations,2026-03-16 16:26:46,True,0,21196,21196,0,17.0,False,True,False,False,False,False,False,False,True,False,63,0,1,0,41,7,0,0,0,41
